unix,date,symbol,open,high,low,close,Volume AAVE,Volume USD
1653782400,2022-05-29 00:00:00,AAVE/USD,93.2,95.88,92.64,94.5,233.89626169,22103.196729705
1653696000,2022-05-28 00:00:00,AAVE/USD,94.33,96.87,90.77,94.57,842.54175353,79679.1736313321
1653609600,2022-05-27 00:00:00,AAVE/USD,100.96,100.96,89.35,92.03,1178.51500613,108458.73601414391
1653523200,2022-05-26 00:00:00,AAVE/USD,104.33,105.6,93.0,100.88,1959.75802303,197700.3893632664
1653436800,2022-05-25 00:00:00,AAVE/USD,105.87,107.44,98.87,104.03,1160.00820734,120675.6538095802
1653350400,2022-05-24 00:00:00,AAVE/USD,98.92,108.04,94.88,106.71,1999.85175028,213404.1802723788
1653264000,2022-05-23 00:00:00,AAVE/USD,93.63,107.99,92.13,100.25,1774.14480742,177858.016943855
1653177600,2022-05-22 00:00:00,AAVE/USD,92.07,96.69,90.58,94.95,1244.85064985,118198.56920325752
1653091200,2022-05-21 00:00:00,AAVE/USD,89.8,92.62,89.43,91.59,1071.06922867,98099.2306538853
1653004800,2022-05-20 00:00:00,AAVE/USD,90.66,97.98,85.16,90.52,1523.73823023,137928.7846004196
1652918400,2022-05-19 00:00:00,AAVE/USD,81.59,91.12,80.8,89.73,713.75490963,64045.22804109991
1652832000,2022-05-18 00:00:00,AAVE/USD,93.86,96.17,81.61,81.69,1769.36046291,144539.0562151179
1652745600,2022-05-17 00:00:00,AAVE/USD,87.5,93.32,85.47,92.04,1245.40101352,114626.70928438082
1652659200,2022-05-16 00:00:00,AAVE/USD,89.49,89.49,81.87,83.53,5293.17413,442138.8350789
1652572800,2022-05-15 00:00:00,AAVE/USD,84.43,91.89,82.7,90.6,744.66286147,67466.455249182
1652486400,2022-05-14 00:00:00,AAVE/USD,83.06,86.59,77.9,86.3,1358.83369029,117267.347472027
1652400000,2022-05-13 00:00:00,AAVE/USD,75.83,92.4,75.83,81.8,3252.80080288,266079.105675584
1652313600,2022-05-12 00:00:00,AAVE/USD,86.14,88.29,61.86,77.37,3551.91504937,274811.6673697569
1652227200,2022-05-11 00:00:00,AAVE/USD,104.44,107.87,77.08,80.97,5499.88739235,445325.8821585795
1652140800,2022-05-10 00:00:00,AAVE/USD,98.88,117.9,98.02,105.3,3265.96578598,343906.197263694
1652054400,2022-05-09 00:00:00,AAVE/USD,126.17,126.17,99.02,99.04,1667.95497605,165194.260827992
1651968000,2022-05-08 00:00:00,AAVE/USD,132.12,132.29,125.73,125.73,995.91773821,125216.73722514333
1651881600,2022-05-07 00:00:00,AAVE/USD,137.23,138.53,128.88,133.29,625.4232796,83362.668937884
1651795200,2022-05-06 00:00:00,AAVE/USD,140.08,142.42,133.56,138.92,540.52951219,75090.35983343479
1651708800,2022-05-05 00:00:00,AAVE/USD,159.75,162.02,136.78,140.34,828.75699429,116307.7565786586
1651622400,2022-05-04 00:00:00,AAVE/USD,142.56,157.69,141.66,157.17,1347.86318668,211843.6570504956
1651536000,2022-05-03 00:00:00,AAVE/USD,142.99,146.58,139.19,141.18,484.45706002,68395.6477336236
1651449600,2022-05-02 00:00:00,AAVE/USD,147.6,148.91,140.0,144.45,849.18513298,122664.792458961
1651363200,2022-05-01 00:00:00,AAVE/USD,142.33,147.76,139.63,146.23,329.55379919,48190.6520555537
1651276800,2022-04-30 00:00:00,AAVE/USD,158.28,161.54,138.88,142.47,552.39369082,78699.5291311254
1651190400,2022-04-29 00:00:00,AAVE/USD,166.29,168.32,151.8,156.88,860.818129,135045.14807752
1651104000,2022-04-28 00:00:00,AAVE/USD,167.92,175.97,164.01,166.05,1630.94079743,270817.7194132515
1651017600,2022-04-27 00:00:00,AAVE/USD,157.9,175.04,157.48,168.64,1353.44306889,228244.6391376096
1650931200,2022-04-26 00:00:00,AAVE/USD,169.23,178.55,155.37,157.9,1829.88836911,288939.373482469
1650844800,2022-04-25 00:00:00,AAVE/USD,165.27,170.57,154.66,170.1,879.04386614,149525.361630414
1650758400,2022-04-24 00:00:00,AAVE/USD,174.21,174.99,166.15,167.21,441.4314603,73811.754476763
1650672000,2022-04-23 00:00:00,AAVE/USD,176.68,179.32,173.56,174.46,666.78832963,116327.8919872498
1650585600,2022-04-22 00:00:00,AAVE/USD,173.31,180.35,172.19,177.72,1054.12127471,187338.4329414612
1650499200,2022-04-21 00:00:00,AAVE/USD,186.52,195.85,170.02,174.23,1407.03727659,245148.10470027567
1650412800,2022-04-20 00:00:00,AAVE/USD,183.25,198.76,179.81,186.66,2215.48805319,413543.00000844535
1650326400,2022-04-19 00:00:00,AAVE/USD,170.27,183.8,166.75,183.8,1813.83976228,333383.74830706406
1650240000,2022-04-18 00:00:00,AAVE/USD,166.56,168.34,157.7,168.34,1009.53198994,169944.6151864996
1650153600,2022-04-17 00:00:00,AAVE/USD,173.12,177.77,168.35,169.08,779.88724207,131863.3348891956
1650067200,2022-04-16 00:00:00,AAVE/USD,173.7,175.56,172.54,173.43,442.38892434,76723.51114828621
1649980800,2022-04-15 00:00:00,AAVE/USD,173.36,176.41,168.73,176.41,1286.35862892,226926.5257277772
1649894400,2022-04-14 00:00:00,AAVE/USD,177.74,180.36,167.22,172.55,591.12040492,101997.82586894602
1649808000,2022-04-13 00:00:00,AAVE/USD,165.0,179.56,163.17,179.56,1626.38040015,292032.864650934
1649721600,2022-04-12 00:00:00,AAVE/USD,157.76,171.07,157.14,165.0,1575.71307619,259992.65757135
1649635200,2022-04-11 00:00:00,AAVE/USD,176.53,177.79,155.77,157.68,2671.12726858,421183.3477096944
1649548800,2022-04-10 00:00:00,AAVE/USD,184.82,188.46,175.01,176.46,1492.33501856,263337.4373750976
1649462400,2022-04-09 00:00:00,AAVE/USD,184.52,184.6,177.57,184.6,1166.00151243,215243.879194578
1649376000,2022-04-08 00:00:00,AAVE/USD,201.84,201.84,182.91,183.27,1151.43820643,211024.08009242613
1649289600,2022-04-07 00:00:00,AAVE/USD,191.97,206.7,191.97,203.18,2493.7787851,506685.973556618
1649203200,2022-04-06 00:00:00,AAVE/USD,220.68,220.68,191.37,192.23,2272.95620209,436930.3707277607
1649116800,2022-04-05 00:00:00,AAVE/USD,236.79,237.8,221.34,221.34,527.18310785,116686.70909151902
1649030400,2022-04-04 00:00:00,AAVE/USD,241.16,242.59,225.81,238.47,632.55231638,150844.7508871386
1648944000,2022-04-03 00:00:00,AAVE/USD,238.62,252.75,231.9,243.0,740.08262725,179840.07842175
1648857600,2022-04-02 00:00:00,AAVE/USD,242.29,256.74,235.94,236.81,934.08145671,221199.8297634951
1648771200,2022-04-01 00:00:00,AAVE/USD,209.22,260.83,208.68,246.07,1981.47731516,487582.1229414212
1648684800,2022-03-31 00:00:00,AAVE/USD,222.65,226.75,205.2,206.28,1786.95598036,368613.2796286608
1648598400,2022-03-30 00:00:00,AAVE/USD,224.71,242.08,212.7,222.66,1462.57541452,325657.0417970232
1648512000,2022-03-29 00:00:00,AAVE/USD,168.04,222.79,167.84,222.79,7766.91335723,1730390.6268572717
1648425600,2022-03-28 00:00:00,AAVE/USD,168.95,178.7,167.09,170.23,683.94773206,116428.4224285738
